AÑO,MES,AREA,ID_PRODUCTO,"Participacion en Absoluta del Periodo","Participacion en Area","Participacion en Producto"
2012,6,Southeast,857,0.000140,0.002091,0.096983
2012,6,Southeast,858,0.000007,0.000109,0.039648
2012,6,Southeast,860,0.000003,0.000049,0.019514
2012,6,Southeast,861,0.000018,0.000275,0.062223
2012,6,Southeast,862,0.000258,0.003864,0.068756
2012,6,Southeast,863,0.000699,0.010450,0.099467
2012,6,Southwest,707,0.000299,0.001251,0.191266
2012,6,Southwest,708,0.000343,0.001435,0.213150
2012,6,Southwest,711,0.000315,0.001319,0.173538
2012,6,Southwest,712,0.000109,0.000458,0.122301
2012,6,Southwest,714,0.000516,0.002162,0.200913
2012,6,Southwest,715,0.000810,0.003392,0.161760
2012,6,Southwest,716,0.000174,0.000730,0.108354
2012,6,Southwest,717,0.004359,0.018256,0.470874
2012,6,Southwest,718,0.003280,0.013739,0.453416
2012,6,Southwest,719,0.000764,0.003200,0.314815
2012,6,Southwest,722,0.000519,0.002173,0.169550
2012,6,Southwest,723,0.000212,0.000887,0.208333
2012,6,Southwest,725,0.001130,0.004731,0.174775
2012,6,Southwest,726,0.001060,0.004438,0.346008
2012,6,Southwest,727,0.000477,0.002000,0.405941
2012,6,Southwest,729,0.000338,0.001414,0.071960
2012,6,Southwest,730,0.001071,0.004487,0.310811
2012,6,Southwest,736,0.000138,0.000576,0.156627
2012,6,Southwest,738,0.000900,0.003769,0.178571
2012,6,Southwest,739,0.001414,0.005920,0.215686
2012,6,Southwest,742,0.000557,0.002332,0.138298
2012,6,Southwest,743,0.001144,0.004791,0.113924
2012,6,Southwest,747,0.000169,0.000710,0.052632
2012,6,Southwest,748,0.001328,0.005561,0.100649
2012,6,Southwest,759,0.001748,0.007323,0.251621
2012,6,Southwest,760,0.004074,0.017062,0.166782
2012,6,Southwest,761,0.007994,0.033481,0.416628
2012,6,Southwest,762,0.003416,0.014308,0.232753
2012,6,Southwest,763,0.006940,0.029065,0.305934
2012,6,Southwest,764,0.003596,0.015061,0.277855
2012,6,Southwest,765,0.005678,0.023780,0.316424
2012,6,Southwest,766,0.003217,0.013476,0.388043
2012,6,Southwest,767,0.004939,0.020685,0.498635
2012,6,Southwest,768,0.003542,0.014834,0.345039
2012,6,Southwest,769,0.003785,0.015854,0.543338
2012,6,Southwest,770,0.004191,0.017552,0.139848
2012,6,Southwest,779,0.008989,0.037647,0.215922
2012,6,Southwest,780,0.008965,0.037547,0.184133
2012,6,Southwest,781,0.004578,0.019173,0.086089
2012,6,Southwest,782,0.004245,0.017781,0.096205
2012,6,Southwest,783,0.005731,0.024004,0.141033
2012,6,Southwest,784,0.011156,0.046725,0.442470
2012,6,Southwest,785,0.002946,0.012339,0.288321
2012,6,Southwest,786,0.002312,0.009684,0.141553
2012,6,Southwest,787,0.003468,0.014526,0.207127
2012,6,Southwest,788,0.002461,0.010309,0.227586
2012,6,Southwest,789,0.015046,0.063018,0.328662
2012,6,Southwest,790,0.009787,0.040991,0.283850
2012,6,Southwest,791,0.007987,0.033452,0.295218
2012,6,Southwest,792,0.008010,0.033549,0.482602
2012,6,Southwest,793,0.005574,0.023348,0.148993
2012,6,Southwest,794,0.006880,0.028817,0.212239
2012,6,Southwest,795,0.005826,0.024399,0.379705
2012,6,Southwest,796,0.006252,0.026187,0.552106
2012,6,Southwest,797,0.004721,0.019774,0.333605
2012,6,Southwest,798,0.002153,0.009019,0.130678
2012,6,Southwest,799,0.002303,0.009646,0.234467
2012,6,Southwest,800,0.002476,0.010369,0.413462
2012,6,Southwest,801,0.004456,0.018665,0.360335
2012,6,Southwest,802,0.000010,0.000043,0.028985
2012,6,Southwest,804,0.000254,0.001062,0.088889
2012,6,Southwest,805,0.000005,0.000020,0.047059
2012,6,Southwest,806,0.000413,0.001731,0.129547
2012,6,Southwest,807,0.000039,0.000162,0.075000
2012,6,Southwest,808,0.000154,0.000644,0.247747
2012,6,Southwest,809,0.000052,0.000220,0.056017
2012,6,Southwest,810,0.000091,0.000380,0.167832
2012,6,Southwest,811,0.000101,0.000422,0.450001
2012,6,Southwest,813,0.000272,0.001139,0.279070
2012,6,Southwest,814,0.000325,0.001362,0.149171
2012,6,Southwest,815,0.000153,0.000641,0.117156
2012,6,Southwest,816,0.000180,0.000756,0.159236
2012,6,Southwest,817,0.000466,0.001954,0.207373
2012,6,Southwest,819,0.001046,0.004383,0.319372
2012,6,Southwest,820,0.001767,0.007399,0.366430
2012,6,Southwest,822,0.001737,0.007273,0.321799
2012,6,Southwest,823,0.000061,0.000254,0.084388
2012,6,Southwest,824,0.000204,0.000853,0.041777
2012,6,Southwest,825,0.001265,0.005300,0.215385
2012,6,Southwest,826,0.000754,0.003158,0.368121
2012,6,Southwest,827,0.000200,0.000836,0.355932
2012,6,Southwest,828,0.000567,0.002375,0.383333
2012,6,Southwest,830,0.000012,0.000050,0.021740
2012,6,Southwest,831,0.000289,0.001211,0.056338
2012,6,Southwest,832,0.001421,0.005952,0.171761
2012,6,Southwest,833,0.000168,0.000704,0.112500
2012,6,Southwest,835,0.001961,0.008212,0.181347
2012,6,Southwest,836,0.002185,0.009150,0.395270
2012,6,Southwest,838,0.004179,0.017504,0.381147
2012,6,Southwest,839,0.000854,0.003576,0.365385
2012,6,Southwest,841,0.000017,0.000069,0.033195
2012,6,Southwest,843,0.000138,0.000579,0.152145
2012,6,Southwest,844,0.000148,0.000619,0.177138
2012,6,Southwest,849,0.000325,0.001362,0.165420
2012,6,Southwest,850,0.000133,0.000555,0.374269
2012,6,Southwest,852,0.000868,0.003636,0.139285
2012,6,Southwest,853,0.000093,0.000390,0.121621
2012,6,Southwest,854,0.000759,0.003178,0.147072
2012,6,Southwest,855,0.000332,0.001393,0.129814
2012,6,Southwest,856,0.000923,0.003865,0.180343
2012,6,Southwest,857,0.000528,0.002213,0.366379
2012,6,Southwest,858,0.000007,0.000031,0.039648
2012,6,Southwest,859,0.000118,0.000494,0.210145
2012,6,Southwest,860,0.000007,0.000031,0.043902
2012,6,Southwest,861,0.000020,0.000082,0.066667
2012,6,Southwest,862,0.000720,0.003017,0.191640
2012,6,Southwest,863,0.001571,0.006580,0.223610
2012,6,"United Kingdom",707,0.000105,0.002425,0.066980
2012,6,"United Kingdom",708,0.000049,0.001132,0.030347
2012,6,"United Kingdom",711,0.000168,0.003907,0.092853
2012,6,"United Kingdom",712,0.000078,0.001805,0.087106
2012,6,"United Kingdom",714,0.000174,0.004042,0.067832
2012,6,"United Kingdom",715,0.000356,0.008264,0.071160
2012,6,"United Kingdom",716,0.000123,0.002849,0.076364
2012,6,"United Kingdom",717,0.000404,0.009380,0.043689
2012,6,"United Kingdom",718,0.000764,0.017718,0.105590
2012,6,"United Kingdom",722,0.000011,0.000246,0.003460
2012,6,"United Kingdom",725,0.000629,0.014584,0.097297
2012,6,"United Kingdom",726,0.000012,0.000270,0.003802
2012,6,"United Kingdom",729,0.000116,0.002701,0.024814
2012,6,"United Kingdom",730,0.000419,0.009723,0.121622
2012,6,"United Kingdom",738,0.000138,0.003192,0.027311
2012,6,"United Kingdom",739,0.001585,0.036758,0.241830
2012,6,"United Kingdom",742,0.000386,0.008941,0.095745
2012,6,"United Kingdom",743,0.000042,0.000983,0.004219
2012,6,"United Kingdom",747,0.000169,0.003930,0.052632
2012,6,"United Kingdom",748,0.000043,0.000993,0.003247
2012,6,"United Kingdom",759,0.000243,0.005644,0.035019
2012,6,"United Kingdom",760,0.000054,0.001254,0.002214
2012,6,"United Kingdom",761,0.000099,0.002299,0.005167
2012,6,"United Kingdom",762,0.000047,0.001097,0.003224
2012,6,"United Kingdom",763,0.000054,0.001254,0.002384
2012,6,"United Kingdom",764,0.000153,0.003553,0.011838
2012,6,"United Kingdom",765,0.001000,0.023202,0.055751
2012,6,"United Kingdom",766,0.000243,0.005644,0.029348
2012,6,"United Kingdom",767,0.000072,0.001672,0.007279
2012,6,"United Kingdom",769,0.000243,0.005644,0.034929
2012,6,"United Kingdom",770,0.000460,0.010660,0.015338
2012,6,"United Kingdom",779,0.002980,0.069123,0.071592
2012,6,"United Kingdom",780,0.000930,0.021566,0.019099
2012,6,"United Kingdom",781,0.004125,0.095666,0.077570
2012,6,"United Kingdom",782,0.003656,0.084789,0.082843
2012,6,"United Kingdom",783,0.003962,0.091900,0.097504
2012,6,"United Kingdom",784,0.001745,0.040480,0.069224
2012,6,"United Kingdom",785,0.000746,0.017299,0.072993
2012,6,"United Kingdom",786,0.001343,0.031138,0.082192
2012,6,"United Kingdom",787,0.000671,0.015569,0.040089
2012,6,"United Kingdom",788,0.001268,0.029408,0.117241
2012,6,"United Kingdom",789,0.000759,0.017611,0.016587
2012,6,"United Kingdom",790,0.000084,0.001957,0.002447
2012,6,"United Kingdom",791,0.001491,0.034570,0.055094
2012,6,"United Kingdom",792,0.000427,0.009901,0.025719
2012,6,"United Kingdom",793,0.000804,0.018636,0.021477
2012,6,"United Kingdom",794,0.000427,0.009901,0.013168
2012,6,"United Kingdom",795,0.001582,0.036690,0.103110
2012,6,"United Kingdom",797,0.000035,0.000801,0.002441
2012,6,"United Kingdom",798,0.000092,0.002137,0.005590
2012,6,"United Kingdom",799,0.000196,0.004540,0.019930
2012,6,"United Kingdom",800,0.000092,0.002137,0.015385
2012,6,"United Kingdom",801,0.000553,0.012820,0.044693
2012,6,"United Kingdom",802,0.000046,0.001068,0.130435
2012,6,"United Kingdom",804,0.000285,0.006617,0.100000
2012,6,"United Kingdom",806,0.000032,0.000737,0.009965
2012,6,"United Kingdom",807,0.000017,0.000400,0.033333
2012,6,"United Kingdom",808,0.000022,0.000519,0.036036
2012,6,"United Kingdom",809,0.000035,0.000811,0.037344
2012,6,"United Kingdom",810,0.000004,0.000088,0.006993
2012,6,"United Kingdom",811,0.000001,0.000032,0.006249
2012,6,"United Kingdom",813,0.000034,0.000788,0.034884
2012,6,"United Kingdom",814,0.000012,0.000279,0.005525
2012,6,"United Kingdom",815,0.000055,0.001265,0.041727
2012,6,"United Kingdom",816,0.000029,0.000670,0.025478
2012,6,"United Kingdom",817,0.000207,0.004809,0.092166
2012,6,"United Kingdom",819,0.000086,0.001989,0.026178
2012,6,"United Kingdom",820,0.000205,0.004758,0.042553
2012,6,"United Kingdom",822,0.000037,0.000866,0.006920
2012,6,"United Kingdom",823,0.000067,0.001546,0.092827
2012,6,"United Kingdom",824,0.000204,0.004726,0.041777
2012,6,"United Kingdom",825,0.000384,0.008910,0.065385
2012,6,"United Kingdom",826,0.000008,0.000180,0.003795
2012,6,"United Kingdom",828,0.000012,0.000286,0.008333
2012,6,"United Kingdom",830,0.000108,0.002514,0.195652
2012,6,"United Kingdom",831,0.000241,0.005586,0.046948
2012,6,"United Kingdom",832,0.000301,0.006983,0.036390
2012,6,"United Kingdom",835,0.000336,0.007795,0.031088
2012,6,"United Kingdom",836,0.000093,0.002165,0.016892
2012,6,"United Kingdom",838,0.001123,0.026056,0.102459
2012,6,"United Kingdom",843,0.000060,0.001402,0.066564
2012,6,"United Kingdom",844,0.000009,0.000208,0.010761
2012,6,"United Kingdom",849,0.000116,0.002690,0.059003
2012,6,"United Kingdom",850,0.000008,0.000192,0.023392
2012,6,"United Kingdom",852,0.000479,0.011117,0.076902
2012,6,"United Kingdom",853,0.000010,0.000240,0.013514
2012,6,"United Kingdom",854,0.000575,0.013339,0.111483
2012,6,"United Kingdom",855,0.000202,0.004685,0.078859
2012,6,"United Kingdom",856,0.000171,0.003964,0.033397
2012,6,"United Kingdom",857,0.000078,0.001802,0.053879
2012,6,"United Kingdom",858,0.000007,0.000170,0.039648
2012,6,"United Kingdom",859,0.000078,0.001810,0.139130
2012,6,"United Kingdom",860,0.000007,0.000170,0.043902
2012,6,"United Kingdom",861,0.000004,0.000091,0.013333
2012,6,"United Kingdom",862,0.000248,0.005763,0.066109
2012,6,"United Kingdom",863,0.000669,0.015513,0.095194
2012,7,Australia,759,0.000094,0.010752,0.031447
2012,7,Australia,760,0.000047,0.005376,0.000993
2012,7,Australia,761,0.000047,0.005376,0.001731
2012,7,Australia,764,0.000047,0.005376,0.006784
2012,7,Australia,766,0.000047,0.005376,0.003907
2012,7,Australia,768,0.000094,0.010752,0.013351
2012,7,Australia,770,0.000047,0.005376,0.002121
2012,7,Australia,779,0.000495,0.056891,0.011168
2012,7,Australia,780,0.000371,0.042668,0.008451
2012,7,Australia,781,0.000495,0.056891,0.013271
2012,7,Australia,782,0.000245,0.028139,0.003533
2012,7,Australia,783,0.000734,0.084416,0.011339
2012,7,Australia,784,0.000734,0.084416,0.019725
2012,7,Australia,789,0.000584,0.067106,0.014823
2012,7,Australia,790,0.000730,0.083882,0.026402
2012,7,Australia,791,0.000584,0.067106,0.045767
2012,7,Australia,792,0.000782,0.089873,0.112782
2012,7,Australia,793,0.000391,0.044937,0.009959
2012,7,Australia,794,0.000391,0.044937,0.012512
2012,7,Australia,795,0.000782,0.089873,0.030928
2012,7,Australia,796,0.000782,0.089873,0.053476
2012,7,Australia,797,0.000060,0.006869,0.003894
2012,7,Australia,800,0.000060,0.006869,0.011013
2012,7,Australia,801,0.000060,0.006869,0.003003
2012,7,Canada,707,0.000456,0.002871,0.224137
2012,7,Canada,708,0.000350,0.002200,0.179353
2012,7,Canada,711,0.000526,0.003308,0.308822
2012,7,Canada,712,0.000181,0.001137,0.260259
2012,7,Canada,714,0.000153,0.000965,0.107143
2012,7,Canada,715,0.001489,0.009370,0.290368
2012,7,Canada,716,0.000360,0.002265,0.219881
2012,7,Canada,717,0.000700,0.004402,0.092593
2012,7,Canada,718,0.000420,0.002641,0.050847
2012,7,Canada,722,0.000681,0.004286,0.264957
2012,7,Canada,725,0.000641,0.004030,0.107414
2012,7,Canada,726,0.000822,0.005171,0.279835
2012,7,Canada,727,0.000012,0.000076,0.033333
2012,7,Canada,729,0.000665,0.004182,0.087440
2012,7,Canada,730,0.000205,0.001293,0.122302
2012,7,Canada,738,0.000516,0.003249,0.115019
2012,7,Canada,739,0.000400,0.002517,0.109756
2012,7,Canada,742,0.000578,0.003636,0.154762
2012,7,Canada,743,0.002023,0.012726,0.167273
2012,7,Canada,747,0.000572,0.003596,0.183099
2012,7,Canada,748,0.001734,0.010909,0.147170
2012,7,Canada,759,0.001066,0.006709,0.358490
2012,7,Canada,760,0.001291,0.008122,0.027409
2012,7,Canada,761,0.001150,0.007239,0.042594
2012,7,Canada,762,0.000645,0.004061,0.024098
2012,7,Canada,763,0.000561,0.003531,0.042731
2012,7,Canada,764,0.000505,0.003178,0.073270
2012,7,Canada,765,0.000196,0.001236,0.010622
2012,7,Canada,766,0.000477,0.003001,0.039847
2012,7,Canada,767,0.000664,0.004178,0.256318
2012,7,Canada,768,0.000561,0.003531,0.080107
2012,7,Canada,769,0.001179,0.007415,0.361032
2012,7,Canada,770,0.000973,0.006121,0.044124
2012,7,Canada,779,0.007943,0.049978,0.179241
2012,7,Canada,780,0.008388,0.052780,0.190999
2012,7,Canada,781,0.004330,0.027246,0.116125
2012,7,Canada,782,0.019950,0.125528,0.287991
2012,7,Canada,783,0.014907,0.093795,0.230175
2012,7,Canada,784,0.009546,0.060066,0.256430
2012,7,Canada,785,0.001858,0.011689,0.268156
2012,7,Canada,786,0.003483,0.021917,0.202247
2012,7,Canada,787,0.001742,0.010959,0.145161
2012,7,Canada,788,0.003948,0.024840,0.244604
2012,7,Canada,789,0.005079,0.031955,0.128961
2012,7,Canada,790,0.002948,0.018548,0.106666
2012,7,Canada,791,0.001956,0.012304,0.153318
2012,7,Canada,792,0.001981,0.012462,0.285714
2012,7,Canada,793,0.003049,0.019185,0.077683
2012,7,Canada,794,0.001720,0.010822,0.055051
2012,7,Canada,795,0.005030,0.031647,0.198969
2012,7,Canada,796,0.004378,0.027547,0.299465
2012,7,Canada,797,0.001279,0.008046,0.083333
2012,7,Canada,798,0.000681,0.004286,0.059686
2012,7,Canada,799,0.000860,0.005414,0.140900
2012,7,Canada,800,0.001613,0.010151,0.297357
2012,7,Canada,801,0.002187,0.013761,0.109923
2012,7,Canada,802,0.000042,0.000267,0.075472
2012,7,Canada,804,0.000526,0.003312,0.157761
2012,7,Canada,805,0.000032,0.000201,0.305882
2012,7,Canada,806,0.000717,0.004512,0.251267
2012,7,Canada,807,0.000058,0.000366,0.152941
2012,7,Canada,808,0.000187,0.001178,0.365439
2012,7,Canada,809,0.000258,0.001625,0.270613
2012,7,Canada,810,0.000078,0.000493,0.151516
2012,7,Canada,811,0.000009,0.000055,0.038962
2012,7,Canada,813,0.000067,0.000419,0.082927
2012,7,Canada,814,0.000412,0.002595,0.251908
2012,7,Canada,815,0.000039,0.000247,0.054712
2012,7,Canada,816,0.000142,0.000896,0.135714
2012,7,Canada,817,0.000452,0.002843,0.355932
2012,7,Canada,819,0.000125,0.000784,0.069307
2012,7,Canada,820,0.000331,0.002084,0.135266
2012,7,Canada,822,0.000116,0.000732,0.055556
2012,7,Canada,823,0.000255,0.001603,0.356828
2012,7,Canada,824,0.002784,0.017518,0.453514
2012,7,Canada,825,0.003413,0.021474,0.410812
2012,7,Canada,826,0.000303,0.001904,0.222552
2012,7,Canada,827,0.000158,0.000994,0.197531
2012,7,Canada,828,0.000179,0.001127,0.186667
2012,7,Canada,830,0.000425,0.002674,0.430380
2012,7,Canada,831,0.001412,0.008886,0.293507
2012,7,Canada,832,0.002575,0.016200,0.307005
2012,7,Canada,835,0.001589,0.009999,0.170478
2012,7,Canada,836,0.000640,0.004024,0.203704
2012,7,Canada,838,0.001352,0.008510,0.284314
2012,7,Canada,839,0.000047,0.000293,0.027778
2012,7,Canada,841,0.000099,0.000622,0.145569
2012,7,Canada,843,0.000376,0.002366,0.347167
2012,7,Canada,844,0.000102,0.000645,0.148325
2012,7,Canada,849,0.000430,0.002705,0.195728
2012,7,Canada,850,0.000039,0.000243,0.048913
2012,7,Canada,852,0.001149,0.007232,0.194001
2012,7,Canada,853,0.000067,0.000423,0.085034
2012,7,Canada,854,0.001243,0.007824,0.280211
2012,7,Canada,855,0.000516,0.003247,0.206271
2012,7,Canada,856,0.001311,0.008251,0.212451
2012,7,Canada,857,0.000458,0.002881,0.308696
2012,7,Canada,858,0.000014,0.000090,0.072649
2012,7,Canada,859,0.000082,0.000515,0.128291
2012,7,Canada,860,0.000014,0.000090,0.060283
2012,7,Canada,861,0.000069,0.000437,0.210743
2012,7,Canada,862,0.000917,0.005772,0.249443
2012,7,Canada,863,0.001711,0.010767,0.291703
2012,7,Central,707,0.000071,0.001238,0.034946
2012,7,Central,708,0.000074,0.001280,0.037726
2012,7,Central,711,0.000052,0.000902,0.030450
2012,7,Central,712,0.000047,0.000814,0.067344
2012,7,Central,714,0.000136,0.002368,0.095104
2012,7,Central,715,0.000518,0.009022,0.101077
2012,7,Central,716,0.000065,0.001139,0.039979
2012,7,Central,717,0.001679,0.029219,0.222222
2012,7,Central,718,0.000420,0.007305,0.050847
2012,7,Central,722,0.000099,0.001721,0.038461
2012,7,Central,725,0.000145,0.002524,0.024320
2012,7,Central,726,0.000121,0.002103,0.041152
2012,7,Central,729,0.000375,0.006520,0.049285
2012,7,Central,730,0.000012,0.000210,0.007194
2012,7,Central,738,0.000220,0.003824,0.048944
2012,7,Central,743,0.000396,0.006887,0.032727
2012,7,Central,748,0.000356,0.006189,0.030189
2012,7,Central,759,0.000253,0.004395,0.084906
2012,7,Central,760,0.000954,0.016603,0.020259
2012,7,Central,761,0.000842,0.014650,0.031166
2012,7,Central,762,0.001487,0.025882,0.055530
2012,7,Central,763,0.000224,0.003907,0.017092
2012,7,Central,764,0.000281,0.004883,0.040706
2012,7,Central,765,0.001403,0.024417,0.075871
2012,7,Central,766,0.001263,0.021975,0.105478
2012,7,Central,767,0.000365,0.006348,0.140794
2012,7,Central,768,0.000477,0.008302,0.068091
2012,7,Central,769,0.000140,0.002442,0.042980
2012,7,Central,770,0.000393,0.006837,0.017819
2012,7,Central,779,0.008463,0.147278,0.190967
2012,7,Central,780,0.005493,0.095601,0.125079
2012,7,Central,781,0.001930,0.033590,0.051758
2012,7,Central,782,0.001322,0.023004,0.019081
2012,7,Central,783,0.000587,0.010224,0.009071
2012,7,Central,784,0.000734,0.012780,0.019725
2012,7,Central,785,0.000387,0.006736,0.055866
2012,7,Central,786,0.003909,0.068031,0.226966
2012,7,Central,787,0.002361,0.041088,0.196774
2012,7,Central,788,0.002090,0.036373,0.129496
2012,7,Central,789,0.000788,0.013715,0.020011
2012,7,Central,790,0.000876,0.015239,0.031683
2012,7,Central,791,0.000438,0.007619,0.034325
2012,7,Central,792,0.001564,0.027212,0.225564
2012,7,Central,793,0.001329,0.023130,0.033862
2012,7,Central,794,0.000860,0.014967,0.027526
2012,7,Central,795,0.000625,0.010885,0.024742
2012,7,Central,796,0.001251,0.021770,0.085561
2012,7,Central,797,0.000072,0.001248,0.004673
2012,7,Central,798,0.000359,0.006240,0.031414
2012,7,Central,799,0.000359,0.006240,0.058708
2012,7,Central,800,0.000466,0.008111,0.085903
2012,7,Central,801,0.000036,0.000624,0.001802
2012,7,Central,805,0.000001,0.000021,0.011765
2012,7,Central,808,0.000003,0.000051,0.005666
2012,7,Central,809,0.000052,0.000913,0.054968
2012,7,Central,810,0.000094,0.001637,0.181818
2012,7,Central,811,0.000013,0.000227,0.058441
2012,7,Central,813,0.000114,0.001978,0.141463
2012,7,Central,814,0.000162,0.002828,0.099237
2012,7,Central,815,0.000039,0.000682,0.054712
2012,7,Central,816,0.000187,0.003259,0.178572
2012,7,Central,817,0.000054,0.000936,0.042373
2012,7,Central,819,0.000294,0.005112,0.163366
2012,7,Central,820,0.000154,0.002676,0.062802
2012,7,Central,822,0.000562,0.009781,0.268519
2012,7,Central,823,0.000044,0.000766,0.061674
2012,7,Central,824,0.000321,0.005594,0.052358
2012,7,Central,825,0.000047,0.000816,0.005646
2012,7,Central,826,0.000101,0.001755,0.074184
2012,7,Central,827,0.000089,0.001546,0.111111
2012,7,Central,828,0.000051,0.000891,0.053333
2012,7,Central,831,0.000012,0.000218,0.002597
2012,7,Central,832,0.000925,0.016096,0.110283
2012,7,Central,835,0.000891,0.015514,0.095634
2012,7,Central,836,0.000194,0.003373,0.061728
2012,7,Central,838,0.000420,0.007305,0.088235
2012,7,Central,839,0.000047,0.000812,0.027778
2012,7,Central,843,0.000052,0.000904,0.047985
2012,7,Central,844,0.000047,0.000810,0.067420
2012,7,Central,849,0.000217,0.003779,0.098842
2012,7,Central,852,0.000169,0.002947,0.028578
2012,7,Central,854,0.000132,0.002292,0.029676
2012,7,Central,855,0.000400,0.006960,0.159860
2012,7,Central,856,0.000397,0.006903,0.064264
2012,7,Central,857,0.000097,0.001684,0.065217
2012,7,Central,859,0.000057,0.000999,0.089937
2012,7,Central,861,0.000018,0.000308,0.053719
2012,7,Central,862,0.000306,0.005317,0.083077
2012,7,Central,863,0.001534,0.026704,0.261558
2012,7,France,707,0.000077,0.001455,0.037908
2012,7,France,708,0.000077,0.001455,0.039582
2012,7,France,711,0.000011,0.000205,0.006373
2012,7,France,712,0.000001,0.000023,0.001784
2012,7,France,715,0.000007,0.000130,0.001344
2012,7,France,717,0.000839,0.015829,0.111111
2012,7,France,718,0.000466,0.008794,0.056497
2012,7,France,719,0.000187,0.003518,0.093023
2012,7,France,722,0.000022,0.000414,0.008547
2012,7,France,723,0.000011,0.000207,0.019608
2012,7,France,725,0.000060,0.001139,0.010133
2012,7,France,727,0.000060,0.001139,0.166667
2012,7,France,729,0.001317,0.024839,0.173291
2012,7,France,730,0.000012,0.000228,0.007194
2012,7,France,736,0.000088,0.001657,0.091954
2012,7,France,738,0.000275,0.005179,0.061180
2012,7,France,759,0.000524,0.009877,0.176101
2012,7,France,760,0.007917,0.149288,0.168121
2012,7,France,761,0.001375,0.025926,0.050905
2012,7,France,762,0.003171,0.059789,0.118394
2012,7,France,763,0.001487,0.028043,0.113237
2012,7,France,764,0.000477,0.008995,0.069199
2012,7,France,765,0.001712,0.032276,0.092563
2012,7,France,766,0.001487,0.028043,0.124230
2012,7,France,767,0.000112,0.002116,0.043321
2012,7,France,768,0.000327,0.006173,0.046729
2012,7,France,769,0.000028,0.000529,0.008596
2012,7,France,770,0.003816,0.071959,0.173100
2012,7,France,779,0.000668,0.012598,0.015076
2012,7,France,780,0.000916,0.017264,0.020846
2012,7,France,781,0.000297,0.005599,0.007963
2012,7,France,782,0.000073,0.001385,0.001060
2012,7,France,783,0.000539,0.010154,0.008315
2012,7,France,784,0.000490,0.009231,0.013150
2012,7,France,789,0.003794,0.071548,0.096350
2012,7,France,790,0.001635,0.030821,0.059141
2012,7,France,791,0.001576,0.029720,0.123570
2012,7,France,792,0.000130,0.002457,0.018797
2012,7,France,793,0.000313,0.005897,0.007967
2012,7,France,794,0.003205,0.060442,0.102596
2012,7,France,795,0.002658,0.050123,0.105155
2012,7,France,796,0.000391,0.007371,0.026738
2012,7,France,797,0.002187,0.041239,0.142523
2012,7,France,798,0.001793,0.033803,0.157068
2012,7,France,799,0.000036,0.000676,0.005871
2012,7,France,801,0.003573,0.067380,0.179601
2012,7,France,809,0.000008,0.000152,0.008457
2012,7,France,811,0.000001,0.000027,0.006492
2012,7,France,813,0.000016,0.000296,0.019512
2012,7,France,815,0.000002,0.000041,0.003040
2012,7,France,819,0.000151,0.002853,0.084159
2012,7,France,820,0.000308,0.005799,0.125604
2012,7,France,822,0.000039,0.000731,0.018519
2012,7,France,823,0.000013,0.000237,0.017621
2012,7,France,824,0.000076,0.001435,0.012401
2012,7,France,825,0.000047,0.000884,0.005646
2012,7,France,826,0.000036,0.000685,0.026706
2012,7,France,827,0.000020,0.000372,0.024691
2012,7,France,828,0.000013,0.000241,0.013334
2012,7,France,832,0.000012,0.000236,0.001490
2012,7,France,833,0.000194,0.003654,0.089286
2012,7,France,835,0.000698,0.013155,0.074844
2012,7,France,836,0.000019,0.000365,0.006173
2012,7,France,838,0.000093,0.001759,0.019608
2012,7,France,839,0.000746,0.014070,0.444444
2012,7,France,852,0.000011,0.000203,0.001815
2012,7,France,854,0.000043,0.000811,0.009690
2012,7,France,856,0.000158,0.002980,0.025601
2012,7,France,861,0.000001,0.000026,0.004132
2012,7,France,862,0.000022,0.000411,0.005923
2012,7,France,863,0.000087,0.001643,0.014853
2012,7,Germany,760,0.000047,0.025260,0.000993
2012,7,Germany,763,0.000094,0.050519,0.007122
2012,7,Germany,782,0.000245,0.132210,0.003533
2012,7,Germany,784,0.000122,0.066105,0.003288
2012,7,Germany,789,0.000146,0.078824,0.003706
2012,7,Germany,790,0.000146,0.078824,0.005280
2012,7,Germany,791,0.000292,0.157647,0.022883
2012,7,Germany,792,0.000130,0.070378,0.018797
2012,7,Germany,793,0.000261,0.140757,0.006640
2012,7,Germany,795,0.000130,0.070378,0.005155
2012,7,Germany,797,0.000060,0.032275,0.003894
2012,7,Germany,798,0.000060,0.032275,0.005236
2012,7,Germany,799,0.000060,0.032275,0.009785
2012,7,Germany,801,0.000060,0.032275,0.003003
2012,7,Northeast,707,0.000068,0.000624,0.033169
2012,7,Northeast,708,0.000074,0.000679,0.037726
2012,7,Northeast,711,0.000184,0.001704,0.108346
2012,7,Northeast,712,0.000017,0.000157,0.024529
2012,7,Northeast,714,0.000022,0.000207,0.015650
2012,7,Northeast,715,0.000591,0.005461,0.115257
2012,7,Northeast,716,0.000146,0.001353,0.089425
2012,7,Northeast,717,0.001166,0.010771,0.154321
2012,7,Northeast,718,0.002518,0.023266,0.305085
2012,7,Northeast,719,0.000839,0.007755,0.418605
2012,7,Northeast,722,0.000110,0.001015,0.042735
2012,7,Northeast,723,0.000110,0.001015,0.196078
2012,7,Northeast,725,0.001769,0.016347,0.296739
2012,7,Northeast,726,0.000435,0.004019,0.148148
2012,7,Northeast,727,0.000230,0.002121,0.633334
